Mutant,File,Line,Index,Mutator,Status,Equivalent,Confidence,Time,Comments
12384,org/apache/commons/lang3/time/FastDatePrinter.java,1562,9,ReturnValsMutator,NO_COVERAGE,no,high,1 min,since obj is external to the function
12658,org/apache/commons/lang3/reflect/TypeLiteral.java,111,7,MathMutator,NO_COVERAGE,no,high,1 min,this effects the return value
12660,org/apache/commons/lang3/reflect/TypeLiteral.java,116,5,ReturnValsMutator,NO_COVERAGE,no,high,2 min,return value mutated
12747,org/apache/commons/lang3/time/FormatCache.java,251,5,NegateConditionalsMutator,SURVIVED,no,high,1 min,since hashcode is external to the function
12816,org/apache/commons/lang3/text/translate/JavaUnicodeEscaper.java,53,6,ReturnValsMutator,NO_COVERAGE,no,high,2 min,returns null
12824,org/apache/commons/lang3/time/FastDatePrinter.java,1182,6,ReturnValsMutator,SURVIVED,no,low,10 min,
12825,org/apache/commons/lang3/ThreadUtils.java,336,10,ConditionalsBoundaryMutator,SURVIVED,no,high,1 min,since threadId is external to the function
12840,org/apache/commons/lang3/time/FastDateParser.java,924,10,VoidMethodCallMutator,SURVIVED,no,high,5 min,method has some impl.
12883,org/apache/commons/lang3/concurrent/EventCountCircuitBreaker.java,538,5,ReturnValsMutator,SURVIVED,no,high,1 min,
12887,org/apache/commons/lang3/text/StrMatcher.java,290,16,VoidMethodCallMutator,SURVIVED,no,high,1 min,
