Mutant,File,Line,Index,Mutator,Status,Equivalent,Confidence,Time,Comments
19302,org/apache/commons/math3/util/FastMathCalc.java,218,71,NegateConditionalsMutator,NO_COVERAGE,no,high,1 min,
19668,org/apache/commons/math3/linear/SparseFieldVector.java,201,52,ReturnValsMutator,NO_COVERAGE,no,high,1 min,
23477,org/apache/commons/math3/special/Erf.java,200,389,MathMutator,SURVIVED,no,high,1 min,
23984,org/apache/commons/math3/analysis/interpolation/TricubicInterpolatingFunction.java,343,53,MathMutator,NO_COVERAGE,no,high,1 min,
24935,org/apache/commons/math3/geometry/euclidean/twod/Vector2D.java,221,16,MathMutator,NO_COVERAGE,no,high,1 min,
24964,org/apache/commons/math3/util/Precision.java,377,44,ConditionalsBoundaryMutator,SURVIVED,no,high,1 min,
25379,org/apache/commons/math3/geometry/partitioning/utilities/OrderedTuple.java,141,44,ConditionalsBoundaryMutator,NO_COVERAGE,no,high,1 min,
25484,org/apache/commons/math3/geometry/partitioning/utilities/OrderedTuple.java,427,87,MathMutator,NO_COVERAGE,no,high,1 min,
25910,org/apache/commons/math3/distribution/PoissonDistribution.java,387,461,MathMutator,SURVIVED,no,high,1 min,
26290,org/apache/commons/math3/stat/inference/TTest.java,361,5,VoidMethodCallMutator,SURVIVED,no,high,1 min,
26332,org/apache/commons/math3/random/EmpiricalDistribution.java,639,18,ConditionalsBoundaryMutator,SURVIVED,no,medium,1 min,
26894,org/apache/commons/math3/distribution/TriangularDistribution.java,114,5,ReturnValsMutator,NO_COVERAGE,no,high,1 min,
27450,org/apache/commons/math3/util/OpenIntToDoubleHashMap.java,309,157,MathMutator,SURVIVED,no,high,1 min,
27622,org/apache/commons/math3/stat/descriptive/MultivariateSummaryStatistics.java,401,78,MathMutator,SURVIVED,no,high,1 min,hashcode
27993,org/apache/commons/math3/optimization/univariate/BrentOptimizer.java,84,11,ConditionalsBoundaryMutator,SURVIVED,no,high,1 min,
28588,org/apache/commons/math3/ode/ContinuousOutputModel.java,263,55,ConditionalsBoundaryMutator,SURVIVED,no,medium,1 min,
28905,org/apache/commons/math3/stat/regression/RegressionResults.java,240,5,NegateConditionalsMutator,SURVIVED,no,high,1 min,
28977,org/apache/commons/math3/geometry/euclidean/threed/PolyhedronsSet.java,590,32,NegateConditionalsMutator,SURVIVED,no,high,1 min,
29894,org/apache/commons/math3/geometry/spherical/twod/SphericalPolygonsSet.java,523,256,ConditionalsBoundaryMutator,SURVIVED,no,medium,1 min,
30167,org/apache/commons/math3/fitting/HarmonicFitter.java,302,125,MathMutator,SURVIVED,no,high,1 min,
30299,org/apache/commons/math3/analysis/solvers/UnivariateSolverUtils.java,140,134,NegateConditionalsMutator,NO_COVERAGE,no,high,1 min,
30435,org/apache/commons/math3/optimization/univariate/BracketFinder.java,271,5,ReturnValsMutator,NO_COVERAGE,no,high,1 min,getter
30492,org/apache/commons/math3/optimization/univariate/BracketFinder.java,182,364,MathMutator,SURVIVED,no,high,1 min,
30926,org/apache/commons/math3/optim/univariate/BracketFinder.java,165,256,MathMutator,SURVIVED,no,high,1 min,
31042,org/apache/commons/math3/ml/clustering/KMeansPlusPlusClusterer.java,481,72,ReturnValsMutator,NO_COVERAGE,no,high,1 min,
31184,org/apache/commons/math3/analysis/interpolation/TricubicSplineInterpolator.java,162,725,MathMutator,SURVIVED,no,medium,1 min,"""// XXX Not sure about this formula"" -> not sure about influence of mutation then."
31422,org/apache/commons/math3/stat/clustering/KMeansPlusPlusClusterer.java,356,270,MathMutator,SURVIVED,no,high,1 min,
31798,org/apache/commons/math3/util/MathUtils.java,196,19,NegateConditionalsMutator,SURVIVED,no,high,1 min,
31805,org/apache/commons/math3/util/MathUtils.java,121,10,ConditionalsBoundaryMutator,SURVIVED,no,high,1 min,
33790,org/apache/commons/math3/analysis/integration/gauss/HermiteRuleFactory.java,114,214,MathMutator,SURVIVED,no,high,1 min,
35113,org/apache/commons/math3/ode/sampling/NordsieckStepInterpolator.java,243,76,VoidMethodCallMutator,NO_COVERAGE,no,high,1 min,out.write()
35185,org/apache/commons/math3/ode/nonstiff/AdamsMoultonIntegrator.java,275,272,ConditionalsBoundaryMutator,SURVIVED,no,high,1 min,
35234,org/apache/commons/math3/ode/nonstiff/AdamsMoultonIntegrator.java,297,373,VoidMethodCallMutator,SURVIVED,no,high,1 min,
36471,org/apache/commons/math3/fitting/GaussianFitter.java,302,57,ReturnValsMutator,NO_COVERAGE,no,high,1 min,
36784,org/apache/commons/math3/distribution/ZipfDistribution.java,446,15,ConditionalsBoundaryMutator,SURVIVED,yes,high,1 min,
37264,org/apache/commons/math3/analysis/solvers/BaseSecantSolver.java,217,207,ReturnValsMutator,SURVIVED,no,high,1 min,
38724,org/apache/commons/math3/distribution/LaplaceDistribution.java,120,42,ReturnValsMutator,NO_COVERAGE,no,high,1 min,"return Double.POSITIVE_INFINITY,"
39480,org/apache/commons/math3/geometry/euclidean/twod/hull/MonotoneChain.java,163,114,ConditionalsBoundaryMutator,SURVIVED,no,high,1 min,
39481,org/apache/commons/math3/geometry/euclidean/twod/hull/MonotoneChain.java,166,137,ConditionalsBoundaryMutator,SURVIVED,no,high,1 min,
40470,org/apache/commons/math3/distribution/GumbelDistribution.java,149,4,ReturnValsMutator,SURVIVED,no,high,1 min,
40490,org/apache/commons/math3/stat/descriptive/SynchronizedSummaryStatistics.java,341,11,VoidMethodCallMutator,NO_COVERAGE,no,high,1 min,
40648,org/apache/commons/math3/ode/nonstiff/RungeKuttaStepInterpolator.java,194,88,ConditionalsBoundaryMutator,SURVIVED,no,high,1 min,
40777,org/apache/commons/math3/fraction/BigFractionFormat.java,211,10,VoidMethodCallMutator,SURVIVED,no,high,1 min,
40792,org/apache/commons/math3/fraction/BigFractionFormat.java,281,65,VoidMethodCallMutator,SURVIVED,no,high,1 min,setter
41817,org/apache/commons/math3/ode/MultistepFieldIntegrator.java,232,10,VoidMethodCallMutator,SURVIVED,no,high,1 min,
42042,org/apache/commons/math3/random/RandomDataImpl.java,446,8,ReturnValsMutator,NO_COVERAGE,no,high,1 min,
42843,org/apache/commons/math3/ode/MultistepIntegrator.java,282,5,ReturnValsMutator,NO_COVERAGE,no,high,1 min,
44150,org/apache/commons/math3/stat/descriptive/moment/VectorialMean.java,86,22,ReturnValsMutator,NO_COVERAGE,no,high,1 min,hashcode
45081,org/apache/commons/math3/analysis/interpolation/TricubicInterpolator.java,130,9,ConditionalsBoundaryMutator,NO_COVERAGE,no,high,1 min,
46108,org/apache/commons/math3/ml/neuralnet/twod/util/HitHistogram.java,68,74,MathMutator,NO_COVERAGE,no,high,1 min,
46176,org/apache/commons/math3/ml/neuralnet/twod/util/QuantizationError.java,65,104,NegateConditionalsMutator,NO_COVERAGE,no,high,1 min,
46295,org/apache/commons/math3/analysis/interpolation/PiecewiseBicubicSplineInterpolator.java,57,43,VoidMethodCallMutator,SURVIVED,no,high,1 min,
47534,org/apache/commons/math3/stat/descriptive/rank/Median.java,94,11,ReturnValsMutator,NO_COVERAGE,no,high,1 min,
47539,org/apache/commons/math3/analysis/function/Log.java,43,6,ReturnValsMutator,NO_COVERAGE,no,high,1 min,
