Mutant,File,Line,Index,Mutator,Status,Equivalent,Confidence,Time,Comments
1031,org/apache/commons/configuration2/plist/SimpleCharStream.java,386,8,VoidMethodCallMutator,NO_COVERAGE,no,high,1 min,
1041,org/apache/commons/configuration2/plist/SimpleCharStream.java,287,27,NegateConditionalsMutator,NO_COVERAGE,no,high,1 min,
1047,org/apache/commons/configuration2/plist/SimpleCharStream.java,172,109,MathMutator,NO_COVERAGE,no,high,1 min,
1051,org/apache/commons/configuration2/plist/SimpleCharStream.java,154,46,NegateConditionalsMutator,SURVIVED,no,high,1 min,
1067,org/apache/commons/configuration2/plist/SimpleCharStream.java,437,40,MathMutator,NO_COVERAGE,no,high,1 min,
1072,org/apache/commons/configuration2/plist/SimpleCharStream.java,446,108,MathMutator,NO_COVERAGE,no,high,1 min,
1080,org/apache/commons/configuration2/plist/SimpleCharStream.java,452,132,NegateConditionalsMutator,NO_COVERAGE,no,high,1 min,
1081,org/apache/commons/configuration2/plist/SimpleCharStream.java,457,156,NegateConditionalsMutator,NO_COVERAGE,no,high,1 min,
1254,org/apache/commons/configuration2/DynamicCombinedConfiguration.java,120,39,VoidMethodCallMutator,SURVIVED,no,high,1 min,logger will not be initialized
1324,org/apache/commons/configuration2/DynamicCombinedConfiguration.java,473,7,ReturnValsMutator,NO_COVERAGE,no,high,1 min,
1326,org/apache/commons/configuration2/DynamicCombinedConfiguration.java,467,8,ReturnValsMutator,NO_COVERAGE,no,high,1 min,
1352,org/apache/commons/configuration2/DynamicCombinedConfiguration.java,710,4,NegateConditionalsMutator,NO_COVERAGE,no,high,1 min,
2051,org/apache/commons/configuration2/CombinedConfiguration.java,909,91,VoidMethodCallMutator,SURVIVED,no,high,1 min,
2218,org/apache/commons/configuration2/plist/PropertyListConfiguration.java,195,19,VoidMethodCallMutator,SURVIVED,no,high,1 min,
2234,org/apache/commons/configuration2/plist/PropertyListConfiguration.java,258,104,NegateConditionalsMutator,SURVIVED,no,high,1 min,out.print()
2336,org/apache/commons/configuration2/tree/DefaultConfigurationKey.java,263,40,ConditionalsBoundaryMutator,SURVIVED,no,high,1 min,IndexOutOfBounds Exception
2569,org/apache/commons/configuration2/CompositeConfiguration.java,202,58,NegateConditionalsMutator,SURVIVED,no,high,1 min,mutated version sets throwExceptionOnMissing flag differently/will probably have type conversion problem
2583,org/apache/commons/configuration2/CompositeConfiguration.java,263,53,VoidMethodCallMutator,SURVIVED,no,high,1 min,write lock will not be released if endWrite() is not called
2588,org/apache/commons/configuration2/CompositeConfiguration.java,319,20,VoidMethodCallMutator,SURVIVED,no,high,1 min,mutated version sets throwExceptionOnMissing flag differently
2646,org/apache/commons/configuration2/plist/XMLPropertyListConfiguration.java,209,39,VoidMethodCallMutator,SURVIVED,no,high,1 min,
